SID,CID,SCORE,TID,NAME,SEX,AGE,BIRTHDAY,DNAME,CLASS
200900132923,300006,90.0,100006,刘继恩,,19.0,34236.0,法学院,2011
200900132924,300012,51.0,100012,高陆军,女,23.0,32852.0,数学学院,2010
200900132924,300010,98.0,100010,高陆军,女,23.0,32852.0,数学学院,2010
200900132924,300027,67.0,100027,高陆军,女,23.0,32852.0,数学学院,2010
200900132924,300013,67.0,100013,高陆军,女,23.0,32852.0,数学学院,2010
200900132924,300019,91.0,100019,高陆军,女,23.0,32852.0,数学学院,2010
200900132925,300021,97.0,100021,高崇祥,女,22.0,33224.0,软件学院,2010
200900132925,300039,70.0,100008,高崇祥,女,22.0,33224.0,软件学院,2010
200900132925,300003,62.0,100003,高崇祥,女,22.0,33224.0,软件学院,2010
200900132925,300026,81.0,100026,高崇祥,女,22.0,33224.0,软件学院,2010
200900132925,300018,95.0,100018,高崇祥,女,22.0,33224.0,软件学院,2010
200900132926,300039,73.0,100008,郝景文,男,21.0,33552.0,物理学院,2007
200900132926,300012,71.0,100012,郝景文,男,21.0,33552.0,物理学院,2007
200900132926,300025,94.0,100025,郝景文,男,21.0,33552.0,物理学院,2007
200900132926,300001,52.0,100001,郝景文,男,21.0,33552.0,物理学院,2007
200900132926,300007,51.0,100007,郝景文,男,21.0,33552.0,物理学院,2007
200900132927,300034,51.0,100003,梁小娟,,21.0,33471.0,历史文化学院,2011
200900132927,300033,90.0,100002,梁小娟,,21.0,33471.0,历史文化学院,2011
200900132927,300011,54.0,100011,梁小娟,,21.0,33471.0,历史文化学院,2011
200900132927,300016,95.0,100016,梁小娟,,21.0,33471.0,历史文化学院,2011
200900132927,300005,60.0,100005,梁小娟,,21.0,33471.0,历史文化学院,2011
200900132928,300008,70.0,100008,胡爱丽,女,19.0,34174.0,化学与化工学院,2010
200900132928,300024,74.0,100024,胡爱丽,女,19.0,34174.0,化学与化工学院,2010
200900132928,300007,71.0,100007,胡爱丽,女,19.0,34174.0,化学与化工学院,2010
200900132928,300006,96.0,100006,胡爱丽,女,19.0,34174.0,化学与化工学院,2010
200900132928,300035,54.0,100004,胡爱丽,女,19.0,34174.0,化学与化工学院,2010
200900132929,300035,70.0,100004,郭俏槐,,20.0,33796.0,计算机科学与技术学院,2006
200900132929,300013,91.0,100013,郭俏槐,,20.0,33796.0,计算机科学与技术学院,2006
200900132929,300017,59.0,100017,郭俏槐,,20.0,33796.0,计算机科学与技术学院,2006
200900132929,300005,57.0,100005,郭俏槐,,20.0,33796.0,计算机科学与技术学院,2006
200900132929,300029,66.0,100029,郭俏槐,,20.0,33796.0,计算机科学与技术学院,2006
200900132930,300020,53.0,100020,程军明,男,23.0,32806.0,马克思主义学院,2011
200900132930,300030,76.0,100030,程军明,男,23.0,32806.0,马克思主义学院,2011
200900132930,300027,84.0,100027,程军明,男,23.0,32806.0,马克思主义学院,2011
200900132930,300033,62.0,100002,程军明,男,23.0,32806.0,马克思主义学院,2011
200900132930,300035,68.0,100004,程军明,男,23.0,32806.0,马克思主义学院,2011
200900132931,300008,50.0,100008,董明焕,男,22.0,33215.0,经济学院,2010
200900132931,300015,53.0,100015,董明焕,男,22.0,33215.0,经济学院,2010
200900132931,300035,84.0,100004,董明焕,男,22.0,33215.0,经济学院,2010
200900132931,300001,88.0,100001,董明焕,男,22.0,33215.0,经济学院,2010
200900132931,300005,86.0,100005,董明焕,男,22.0,33215.0,经济学院,2010
200900132932,300027,64.0,100027,杜云伟,女,19.0,33971.0,法学院,2004
200900132932,300012,82.0,100012,杜云伟,女,19.0,33971.0,法学院,2004
200900132932,300021,61.0,100021,杜云伟,女,19.0,33971.0,法学院,2004
200900132932,300017,65.0,100017,杜云伟,女,19.0,33971.0,法学院,2004
200900132933,300020,80.0,100020,陈联云,男,18.0,34542.0,法学院,2008
200900132933,300008,67.0,100008,陈联云,男,18.0,34542.0,法学院,2008
200900132933,300024,80.0,100024,陈联云,男,18.0,34542.0,法学院,2008
200900132933,300040,83.0,100009,陈联云,男,18.0,34542.0,法学院,2008
200900132934,300029,79.0,100029,董友华,女,18.0,34650.0,外国语学院,2011
200900132934,300024,81.0,100024,董友华,女,18.0,34650.0,外国语学院,2011
200900132934,300016,58.0,100016,董友华,女,18.0,34650.0,外国语学院,2011
200900132934,300010,51.0,100010,董友华,女,18.0,34650.0,外国语学院,2011
200900132934,300007,64.0,100007,董友华,女,18.0,34650.0,外国语学院,2011
200900132935,300002,62.0,100002,刘会云,女,21.0,33576.0,数学学院,2006
200900132935,300021,56.0,100021,刘会云,女,21.0,33576.0,数学学院,2006
200900132935,300039,68.0,100008,刘会云,女,21.0,33576.0,数学学院,2006
200900132935,300034,76.0,100003,刘会云,女,21.0,33576.0,数学学院,2006
200900132936,300028,91.0,100028,常青,女,19.0,34217.0,外国语学院,2004
200900132936,300010,50.0,100010,常青,女,19.0,34217.0,外国语学院,2004
200900132936,300016,100.0,100016,常青,女,19.0,34217.0,外国语学院,2004
200900132936,300035,70.0,100004,常青,女,19.0,34217.0,外国语学院,2004
200900132936,300012,72.0,100012,常青,女,19.0,34217.0,外国语学院,2004
200900132937,300012,94.0,100012,李保财,男,21.0,33567.0,法学院,2005
200900132937,300017,86.0,100017,李保财,男,21.0,33567.0,法学院,2005
200900132937,300003,62.0,100003,李保财,男,21.0,33567.0,法学院,2005
200900132937,300039,93.0,100008,李保财,男,21.0,33567.0,法学院,2005
200900132938,300005,73.0,100005,艾文,男,21.0,33380.0,艺术学院,2008
200900132938,300029,63.0,100029,艾文,男,21.0,33380.0,艺术学院,2008
200900132938,300039,91.0,100008,艾文,男,21.0,33380.0,艺术学院,2008
200900132938,300034,94.0,100003,艾文,男,21.0,33380.0,艺术学院,2008
200900132939,300025,80.0,100025,段德文,女,18.0,34426.0,环境科学与工程学院,2006
200900132939,300033,76.0,100002,段德文,女,18.0,34426.0,环境科学与工程学院,2006
200900132939,300014,94.0,100014,段德文,女,18.0,34426.0,环境科学与工程学院,2006
200900132939,300038,94.0,100007,段德文,女,18.0,34426.0,环境科学与工程学院,2006
200900132939,300024,89.0,100024,段德文,女,18.0,34426.0,环境科学与工程学院,2006
200900132940,300005,74.0,100005,李龙,男,20.0,33777.0,哲学与社会发展学院,2007
200900132940,300039,99.0,100008,李龙,男,20.0,33777.0,哲学与社会发展学院,2007
200900132940,300038,51.0,100007,李龙,男,20.0,33777.0,哲学与社会发展学院,2007
200900132940,300032,83.0,100001,李龙,男,20.0,33777.0,哲学与社会发展学院,2007
200900132940,300009,75.0,100009,李龙,男,20.0,33777.0,哲学与社会发展学院,2007
200900132941,300002,73.0,100002,段相平,男,23.0,32854.0,,2004
200900132941,300007,84.0,100007,段相平,男,23.0,32854.0,,2004
200900132941,300016,68.0,100016,段相平,男,23.0,32854.0,,2004
200900132941,300040,64.0,100009,段相平,男,23.0,32854.0,,2004
200900132941,300017,62.0,100017,段相平,男,23.0,32854.0,,2004
200900132942,300033,83.0,100002,董鹏,女,20.0,33707.0,管理学院,2010
200900132942,300031,66.0,100000,董鹏,女,20.0,33707.0,管理学院,2010
200900132942,300030,95.0,100030,董鹏,女,20.0,33707.0,管理学院,2010
200900132942,300007,67.0,100007,董鹏,女,20.0,33707.0,管理学院,2010
200900132942,300004,87.0,100004,董鹏,女,20.0,33707.0,管理学院,2010
200900132943,300033,59.0,100002,陈剑杰,女,23.0,32603.0,哲学与社会发展学院,2004
200900132943,300009,93.0,100009,陈剑杰,女,23.0,32603.0,哲学与社会发展学院,2004
200900132943,300010,55.0,100010,陈剑杰,女,23.0,32603.0,哲学与社会发展学院,2004
200900132943,300040,85.0,100009,陈剑杰,女,23.0,32603.0,哲学与社会发展学院,2004
200900132944,300005,68.0,100005,高迎新,女,24.0,32307.0,数学学院,2010
200900132944,300033,76.0,100002,高迎新,女,24.0,32307.0,数学学院,2010
200900132944,300025,86.0,100025,高迎新,女,24.0,32307.0,数学学院,2010
200900132945,300028,90.0,100028,韩永奇,男,19.0,34220.0,生命科学学院,2004
200900132945,300038,82.0,100007,韩永奇,男,19.0,34220.0,生命科学学院,2004
200900132945,300018,82.0,100018,韩永奇,男,19.0,34220.0,生命科学学院,2004
200900132945,300022,96.0,100022,韩永奇,男,19.0,34220.0,生命科学学院,2004
200900132945,300005,80.0,100005,韩永奇,男,19.0,34220.0,生命科学学院,2004
200900132946,300025,58.0,100025,廖清明,女,19.0,34280.0,经济学院,2004
200900132946,300001,50.0,100001,廖清明,女,19.0,34280.0,经济学院,2004
200900132946,300016,58.0,100016,廖清明,女,19.0,34280.0,经济学院,2004
200900132946,300014,62.0,100014,廖清明,女,19.0,34280.0,经济学院,2004
200900132946,300017,75.0,100017,廖清明,女,19.0,34280.0,经济学院,2004
200900132947,300028,52.0,100028,刘国富,男,21.0,33486.0,国际教育学院,2010
200900132947,300038,65.0,100007,刘国富,男,21.0,33486.0,国际教育学院,2010
200900132947,300014,63.0,100014,刘国富,男,21.0,33486.0,国际教育学院,2010
200900132947,300016,94.0,100016,刘国富,男,21.0,33486.0,国际教育学院,2010
200900132947,300033,92.0,100002,刘国富,男,21.0,33486.0,国际教育学院,2010
200900132948,300021,54.0,100021,李玉明,男,24.0,32275.0,管理学院,2007
200900132948,300036,63.0,100005,李玉明,男,24.0,32275.0,管理学院,2007
200900132948,300040,56.0,100009,李玉明,男,24.0,32275.0,管理学院,2007
200900132948,300005,62.0,100005,李玉明,男,24.0,32275.0,管理学院,2007
200900132948,300037,76.0,100006,李玉明,男,24.0,32275.0,管理学院,2007
200900132949,300029,63.0,100029,梁晨,男,21.0,33531.0,历史文化学院,2005
200900132949,300021,92.0,100021,梁晨,男,21.0,33531.0,历史文化学院,2005
200900132949,300022,77.0,100022,梁晨,男,21.0,33531.0,历史文化学院,2005
200900132949,300002,73.0,100002,梁晨,男,21.0,33531.0,历史文化学院,2005
200900132949,300028,100.0,100028,梁晨,男,21.0,33531.0,历史文化学院,2005
200900132950,300025,97.0,100025,刘炳荣,男,22.0,33189.0,管理学院,2011
200900132950,300032,58.0,100001,刘炳荣,男,22.0,33189.0,管理学院,2011
200900132950,300021,85.0,100021,刘炳荣,男,22.0,33189.0,管理学院,2011
200900132950,300035,75.0,100004,刘炳荣,男,22.0,33189.0,管理学院,2011
200900132951,300035,92.0,100004,陈东林,男,24.0,32395.0,马克思主义学院,2006
200900132951,300036,77.0,100005,陈东林,男,24.0,32395.0,马克思主义学院,2006
200900132951,300008,77.0,100008,陈东林,男,24.0,32395.0,马克思主义学院,2006
200900132951,300006,81.0,100006,陈东林,男,24.0,32395.0,马克思主义学院,2006
200900132951,300022,76.0,100022,陈东林,男,24.0,32395.0,马克思主义学院,2006
200900132952,300007,81.0,100007,冯建河,男,22.0,33159.0,历史文化学院,2008
200900132952,300008,94.0,100008,冯建河,男,22.0,33159.0,历史文化学院,2008
200900132952,300023,83.0,100023,冯建河,男,22.0,33159.0,历史文化学院,2008
200900132952,300037,55.0,100006,冯建河,男,22.0,33159.0,历史文化学院,2008
200900132953,300004,91.0,100004,李荣辉,男,22.0,33037.0,环境科学与工程学院,2009
200900132953,300025,58.0,100025,李荣辉,男,22.0,33037.0,环境科学与工程学院,2009
200900132953,300003,93.0,100003,李荣辉,男,22.0,33037.0,环境科学与工程学院,2009
200900132953,300008,93.0,100008,李荣辉,男,22.0,33037.0,环境科学与工程学院,2009
200900132953,300030,63.0,100030,李荣辉,男,22.0,33037.0,环境科学与工程学院,2009
200900132954,300022,67.0,100022,郭爱萍,女,19.0,34046.0,艺术学院,2007
200900132954,300019,51.0,100019,郭爱萍,女,19.0,34046.0,艺术学院,2007
200900132954,300030,82.0,100030,郭爱萍,女,19.0,34046.0,艺术学院,2007
200900132954,300006,68.0,100006,郭爱萍,女,19.0,34046.0,艺术学院,2007
200900132955,300007,74.0,100007,郭文健,女,19.0,34100.0,医学院,2011
200900132955,300040,69.0,100009,郭文健,女,19.0,34100.0,医学院,2011
200900132955,300030,59.0,100030,郭文健,女,19.0,34100.0,医学院,2011
200900132955,300038,89.0,100007,郭文健,女,19.0,34100.0,医学院,2011
200900132955,300020,96.0,100020,郭文健,女,19.0,34100.0,医学院,2011
200900132956,300006,77.0,100006,刘福香,男,18.0,34604.0,国际教育学院,2006
200900132956,300017,61.0,100017,刘福香,男,18.0,34604.0,国际教育学院,2006
200900132956,300001,91.0,100001,刘福香,男,18.0,34604.0,国际教育学院,2006
200900132956,300014,64.0,100014,刘福香,男,18.0,34604.0,国际教育学院,2006
200900132956,300035,85.0,100004,刘福香,男,18.0,34604.0,国际教育学院,2006
200900132957,300014,95.0,100014,郭国兵,男,23.0,32757.0,化学与化工学院,2010
200900132957,300026,65.0,100026,郭国兵,男,23.0,32757.0,化学与化工学院,2010
200900132957,300001,69.0,100001,郭国兵,男,23.0,32757.0,化学与化工学院,2010
200900132957,300005,74.0,100005,郭国兵,男,23.0,32757.0,化学与化工学院,2010
200900132957,300009,68.0,100009,郭国兵,男,23.0,32757.0,化学与化工学院,2010
200900132958,300006,89.0,100006,白建峰,女,22.0,33037.0,外国语学院,2005
200900132958,300024,78.0,100024,白建峰,女,22.0,33037.0,外国语学院,2005
200900132958,300040,84.0,100009,白建峰,女,22.0,33037.0,外国语学院,2005
200900132958,300032,79.0,100001,白建峰,女,22.0,33037.0,外国语学院,2005
200900132958,300018,64.0,100018,白建峰,女,22.0,33037.0,外国语学院,2005
200900132959,300036,90.0,100005,付建平,,19.0,33983.0,化学与化工学院,2009
200900132959,300037,65.0,100006,付建平,,19.0,33983.0,化学与化工学院,2009
200900132959,300030,59.0,100030,付建平,,19.0,33983.0,化学与化工学院,2009
200900132959,300010,56.0,100010,付建平,,19.0,33983.0,化学与化工学院,2009
200900132959,300013,84.0,100013,付建平,,19.0,33983.0,化学与化工学院,2009
200900132960,300023,50.0,100023,李进喜,女,23.0,32626.0,历史文化学院,2010
200900132960,300006,94.0,100006,李进喜,女,23.0,32626.0,历史文化学院,2010
200900132960,300013,73.0,100013,李进喜,女,23.0,32626.0,历史文化学院,2010
200900132960,300009,83.0,100009,李进喜,女,23.0,32626.0,历史文化学院,2010
200900132961,300038,82.0,100007,李矿林,男,19.0,34250.0,国际教育学院,2011
200900132961,300032,66.0,100001,李矿林,男,19.0,34250.0,国际教育学院,2011
200900132961,300040,74.0,100009,李矿林,男,19.0,34250.0,国际教育学院,2011
200900132961,300010,61.0,100010,李矿林,男,19.0,34250.0,国际教育学院,2011
200900132962,300039,85.0,100008,段玉山,女,20.0,33742.0,软件学院,2009
200900132962,300024,53.0,100024,段玉山,女,20.0,33742.0,软件学院,2009
200900132962,300027,96.0,100027,段玉山,女,20.0,33742.0,软件学院,2009
200900132962,300002,89.0,100002,段玉山,女,20.0,33742.0,软件学院,2009
200900132962,300035,94.0,100004,段玉山,女,20.0,33742.0,软件学院,2009
200900132963,300034,68.0,100003,霍春娥,女,18.0,34455.0,软件学院,2011
200900132963,300010,94.0,100010,霍春娥,女,18.0,34455.0,软件学院,2011
200900132963,300008,58.0,100008,霍春娥,女,18.0,34455.0,软件学院,2011
200900132963,300028,87.0,100028,霍春娥,女,18.0,34455.0,软件学院,2011
200900132963,300040,63.0,100009,霍春娥,女,18.0,34455.0,软件学院,2011
200900132964,300024,56.0,100024,程志国,女,19.0,34286.0,经济学院,2006
200900132964,300031,91.0,100000,程志国,女,19.0,34286.0,经济学院,2006
200900132964,300008,61.0,100008,程志国,女,19.0,34286.0,经济学院,2006
200900132964,300028,66.0,100028,程志国,女,19.0,34286.0,经济学院,2006
200900132964,300012,58.0,100012,程志国,女,19.0,34286.0,经济学院,2006
200900132965,300004,82.0,100004,白立山,女,21.0,33410.0,历史文化学院,2005
200900132965,300011,87.0,100011,白立山,女,21.0,33410.0,历史文化学院,2005
200900132965,300025,66.0,100025,白立山,女,21.0,33410.0,历史文化学院,2005
200900132965,300040,90.0,100009,白立山,女,21.0,33410.0,历史文化学院,2005
200900132966,300035,55.0,100004,李唐,女,24.0,32331.0,法学院,2005
200900132966,300015,55.0,100015,李唐,女,24.0,32331.0,法学院,2005
200900132966,300022,51.0,100022,李唐,女,24.0,32331.0,法学院,2005
200900132966,300029,96.0,100029,李唐,女,24.0,32331.0,法学院,2005
200900132966,300010,67.0,100010,李唐,女,24.0,32331.0,法学院,2005
200900132967,300004,65.0,100004,侯燕军,男,19.0,34278.0,环境科学与工程学院,2008
200900132967,300020,63.0,100020,侯燕军,男,19.0,34278.0,环境科学与工程学院,2008
200900132967,300030,72.0,100030,侯燕军,男,19.0,34278.0,环境科学与工程学院,2008
200900132967,300009,100.0,100009,侯燕军,男,19.0,34278.0,环境科学与工程学院,2008
200900132967,300036,94.0,100005,侯燕军,男,19.0,34278.0,环境科学与工程学院,2008
200900132968,300015,60.0,100015,刘凤娥,女,19.0,34050.0,国际教育学院,2004
200900132968,300013,70.0,100013,刘凤娥,女,19.0,34050.0,国际教育学院,2004
200900132968,300028,66.0,100028,刘凤娥,女,19.0,34050.0,国际教育学院,2004
200900132968,300020,73.0,100020,刘凤娥,女,19.0,34050.0,国际教育学院,2004
200900132968,300036,59.0,100005,刘凤娥,女,19.0,34050.0,国际教育学院,2004
200900132969,300019,82.0,100019,郭巧霞,,24.0,32243.0,软件学院,2006
200900132969,300034,83.0,100003,郭巧霞,,24.0,32243.0,软件学院,2006
200900132969,300014,65.0,100014,郭巧霞,,24.0,32243.0,软件学院,2006
200900132969,300024,77.0,100024,郭巧霞,,24.0,32243.0,软件学院,2006
200900132970,300031,83.0,100000,安忠文,男,19.0,34214.0,软件学院,2006
200900132970,300029,90.0,100029,安忠文,男,19.0,34214.0,软件学院,2006
200900132970,300012,60.0,100012,安忠文,男,19.0,34214.0,软件学院,2006
200900132970,300011,96.0,100011,安忠文,男,19.0,34214.0,软件学院,2006
200900132970,300039,81.0,100008,安忠文,男,19.0,34214.0,软件学院,2006
200900132971,300031,75.0,100000,冯亮明,女,23.0,32570.0,公共卫生学院,2008
200900132971,300006,53.0,100006,冯亮明,女,23.0,32570.0,公共卫生学院,2008
