SID,NAME,SEX,AGE,BIRTHDAY,DNAME,CLASS
200900132636,陈建平,女,24.0,32418.0,艺术学院,2008
200900132637,崔凤朝,男,18.0,34375.0,,2004
200900132638,郝全喜,男,23.0,32701.0,历史文化学院,2009
200900132640,郭东东,女,23.0,32556.0,艺术学院,2007
200900132641,陈明勇,女,18.0,34569.0,国际教育学院,2006
200900132642,曹建生,,20.0,33861.0,信息科学与工程学院,2008
200900132644,郭艳玲,女,18.0,34493.0,外国语学院,2010
200900132645,刘建平,女,24.0,32287.0,经济学院,2005
200900132646,冯甲成,男,20.0,33893.0,法学院,2011
200900132647,贺东申,男,18.0,34578.0,国际教育学院,2006
200900132648,康小兵,男,22.0,33154.0,医学院,2005
200900132650,高建军,女,23.0,32532.0,信息科学与工程学院,2005
200900132651,陈小玲,男,19.0,33979.0,医学院,2005
200900132652,陈跃进,男,19.0,34055.0,外国语学院,2009
200900132653,何安家,女,18.0,34513.0,环境科学与工程学院,2008
200900132654,李超,,20.0,33706.0,法学院,2011
200900132656,郭泽亮,,19.0,34096.0,国际教育学院,2010
200900132657,梁树文,女,22.0,32991.0,环境科学与工程学院,2011
200900132658,陈波,女,23.0,32639.0,管理学院,2009
200900132660,范海军,女,21.0,33377.0,管理学院,2007
200900132661,李文玉,女,21.0,33403.0,医学院,2004
200900132662,段晋平,男,21.0,33461.0,历史文化学院,2010
200900132663,高宏,女,19.0,34278.0,管理学院,2005
200900132665,程彪,男,19.0,34072.0,物理学院,2007
200900132666,高剑,女,24.0,32411.0,环境科学与工程学院,2010
200900132667,郭爱桃,男,18.0,34639.0,哲学与社会发展学院,2006
200900132668,胡伟,男,21.0,33600.0,数学学院,2004
200900132669,韩海珠,女,23.0,32844.0,医学院,2009
200900132671,崔增生,男,22.0,32969.0,,2010
200900132672,李慧林,女,20.0,33638.0,哲学与社会发展学院,2010
200900132673,李拉弟,,18.0,34338.0,计算机科学与技术学院,2010
200900132675,李丑林,男,20.0,33779.0,软件学院,2009
200900132676,郭栋,男,23.0,32863.0,公共卫生学院,2010
200900132677,李鹏,,19.0,34257.0,物理学院,2004
200900132678,韩静帅,男,24.0,32214.0,环境科学与工程学院,2007
200900132680,崔俊英,女,22.0,33109.0,物理学院,2010
200900132681,郭梅英,男,23.0,32790.0,数学学院,2007
200900132682,冯鸿宾,,23.0,32602.0,,2008
200900132683,贾珍明,女,18.0,34657.0,化学与化工学院,2009
200900132684,康来顺,男,23.0,32653.0,历史文化学院,2009
200900132686,刘金生,女,24.0,32466.0,马克思主义学院,2010
200900132687,高林竹,男,22.0,33006.0,数学学院,2008
200900132688,李四狗,女,21.0,33513.0,国际教育学院,2009
200900132689,崔清波,女,22.0,32983.0,艺术学院,2010
200900132690,杜海生,,22.0,33192.0,经济学院,2010
200900132691,杜建德,男,23.0,32610.0,软件学院,2005
200900132692,陈永红,女,21.0,33556.0,法学院,2007
200900132693,李慧斌,男,23.0,32807.0,环境科学与工程学院,2009
200900132694,常春红,男,23.0,32574.0,艺术学院,2004
200900132695,关秀珍,男,20.0,33655.0,马克思主义学院,2009
200900132696,郭宇飞,男,23.0,32518.0,信息科学与工程学院,2009
200900132697,康志梅,女,24.0,32159.0,数学学院,2008
200900132698,程剑锋,女,18.0,34598.0,国际教育学院,2004
200900132699,杜良喜,男,23.0,32762.0,管理学院,2007
200900132700,郭宏斌,,24.0,32221.0,管理学院,2008
200900132701,丁战海,男,23.0,32742.0,数学学院,2010
200900132702,李颖,男,22.0,33094.0,医学院,2007
200900132703,高玉琴,女,18.0,34561.0,物理学院,2010
200900132704,郝建平,女,24.0,32413.0,信息科学与工程学院,2006
200900132705,贾欣欣,女,20.0,33710.0,数学学院,2007
200900132706,鲍谢代,,18.0,34658.0,管理学院,2010
200900132707,陈宏,男,22.0,33182.0,管理学院,2011
200900132708,耿成堂,女,23.0,32635.0,软件学院,2010
200900132709,高向前,女,20.0,33649.0,国际教育学院,2006
200900132710,李志怀,女,23.0,32557.0,哲学与社会发展学院,2007
200900132711,李斌,女,24.0,32269.0,生命科学学院,2004
200900132712,刘金强,,23.0,32824.0,国际教育学院,2007
200900132713,赫春媛,,18.0,34674.0,生命科学学院,2007
200900132714,呼建平,男,22.0,32945.0,艺术学院,2004
200900132715,段宏卫,男,24.0,32351.0,管理学院,2008
200900132716,何嘉林,女,21.0,33520.0,信息科学与工程学院,2011
200900132717,林忠兵,男,23.0,32624.0,物理学院,2007
200900132718,刘爱平,,19.0,34028.0,计算机科学与技术学院,2004
200900132719,陈思米,男,19.0,34097.0,物理学院,2009
200900132720,郝贵全,男,21.0,33380.0,外国语学院,2011
200900132721,姜旺,男,24.0,32333.0,艺术学院,2005
200900132722,陈国兵,男,23.0,32865.0,,2009
200900132723,陈狮吼,女,22.0,33104.0,公共卫生学院,2004
200900132724,刘贵林,,21.0,33594.0,化学与化工学院,2006
200900132725,冯宝山,女,22.0,33135.0,国际教育学院,2006
200900132726,李伟,女,22.0,33132.0,马克思主义学院,2010
200900132728,胡继文,男,21.0,33298.0,物理学院,2011
200900132729,郝全喜,女,18.0,34529.0,国际教育学院,2011
200900132730,樊宝宝,男,22.0,32910.0,艺术学院,2009
200900132731,付玲芳,男,22.0,33068.0,医学院,2006
200900132732,韩培军,男,23.0,32518.0,医学院,2008
200900132733,李跃珍,,22.0,33075.0,经济学院,2010
200900132734,胡福庆,男,18.0,34464.0,,2007
200900132735,郝宣明,男,23.0,32833.0,计算机科学与技术学院,2011
200900132736,郝志忠,女,21.0,33491.0,物理学院,2006
200900132737,李慧,女,22.0,33011.0,哲学与社会发展学院,2011
200900131245,白中秋,女,18.0,34628.0,信息科学与工程学院,2007
200900131251,李春林,男,18.0,34413.0,历史文化学院,2004
200900131257,李俊宏,男,18.0,34344.0,计算机科学与技术学院,2006
200900131261,蒋国清,女,21.0,33311.0,环境科学与工程学院,2005
200900131353,刘福强,男,19.0,34056.0,公共卫生学院,2004
200900131358,何同江,女,23.0,32770.0,化学与化工学院,2004
200900131364,陈军,男,20.0,33918.0,软件学院,2005
200900131367,李海国,男,22.0,32985.0,外国语学院,2011
200900131371,刘俊平,男,18.0,34686.0,计算机科学与技术学院,2010
200900131378,冯志鹏,女,21.0,33290.0,国际教育学院,2007
200900131384,冯嘉明,男,18.0,34463.0,哲学与社会发展学院,2011
200900131389,李双马,男,22.0,33051.0,信息科学与工程学院,2005
200900131397,高建学,男,21.0,33498.0,法学院,2007
200900131401,李军,男,21.0,33391.0,历史文化学院,2008
200900131405,梁进宝,男,23.0,32827.0,计算机科学与技术学院,2009
200900131412,贾学军,,23.0,32836.0,管理学院,2006
200900131416,李强,女,18.0,34605.0,法学院,2011
200900131420,胡雅楠,女,23.0,32586.0,化学与化工学院,2006
200900131507,高媛,女,18.0,34439.0,公共卫生学院,2004
200900131510,樊海军,男,22.0,32982.0,计算机科学与技术学院,2005
200900131516,刘长有,男,20.0,33611.0,生命科学学院,2006
200900131523,董建国,男,24.0,32228.0,哲学与社会发展学院,2007
200900131529,刘保柱,女,24.0,32398.0,经济学院,2007
200900131533,白冰洁,,24.0,32259.0,历史文化学院,2005
200900131540,李默,男,20.0,33933.0,数学学院,2010
200900131544,范二庆,,19.0,34330.0,软件学院,2008
200900131550,白建义,,21.0,33508.0,医学院,2010
200900131554,常建勇,男,19.0,34184.0,计算机科学与技术学院,2006
200900131560,黄泽义,,21.0,33569.0,化学与化工学院,2011
200900131566,刘来元,女,22.0,32929.0,管理学院,2004
200900131570,李超,,24.0,32363.0,国际教育学院,2007
200900131574,刘贵权,男,22.0,33218.0,马克思主义学院,2005
200900131578,高飞,女,18.0,34661.0,历史文化学院,2010
200900131582,黄晋,女,18.0,34486.0,生命科学学院,2005
200900131650,刘晋华,男,24.0,32143.0,计算机科学与技术学院,2010
200900131656,杜培仁,男,18.0,34613.0,化学与化工学院,2011
200900131662,李红举,男,23.0,32746.0,软件学院,2008
200900131668,韩东红,男,18.0,34355.0,信息科学与工程学院,2006
200900131673,郭栋强,,20.0,33823.0,计算机科学与技术学院,2008
200900131677,李志科,女,23.0,32524.0,计算机科学与技术学院,2006
200900131684,都晋芳,男,21.0,33516.0,哲学与社会发展学院,2004
200900131691,郭亮红,女,21.0,33299.0,化学与化工学院,2008
200900131696,董金保,男,22.0,33038.0,软件学院,2005
200900131700,李甜甜,男,21.0,33240.0,经济学院,2004
200900131708,李勇,男,23.0,32822.0,管理学院,2006
200900131714,刘朝安,男,23.0,32860.0,信息科学与工程学院,2007
200900131720,李勇伟,女,19.0,34023.0,国际教育学院,2009
200900131726,常红亮,男,24.0,32453.0,医学院,2011
200900131729,李泽森,女,18.0,34524.0,数学学院,2005
200900131734,梁小平,女,23.0,32744.0,艺术学院,2009
200900131741,程国俊,,18.0,34634.0,艺术学院,2008
200900130865,刘建伟,男,24.0,32504.0,国际教育学院,2008
200900130870,刘春山,男,24.0,32149.0,计算机科学与技术学院,2005
200900130878,郭峰基,男,19.0,34146.0,医学院,2005
200900130883,李彬,,24.0,32401.0,公共卫生学院,2007
200900130888,江振宇,男,20.0,33931.0,国际教育学院,2011
200900130893,何文山,男,20.0,33737.0,外国语学院,2005
200900130899,郭冬冬,男,24.0,32418.0,马克思主义学院,2010
200900130904,樊红艳,女,21.0,33367.0,软件学院,2004
200900130909,李建堂,女,19.0,34260.0,化学与化工学院,2007
200900130913,高爱山,男,20.0,33688.0,国际教育学院,2009
200900130920,李新宇,女,24.0,32319.0,外国语学院,2010
200900130926,郝江伟,,22.0,33137.0,公共卫生学院,2011
200900130932,何庆年,男,19.0,34291.0,生命科学学院,2004
200900130938,李四峰,女,20.0,33953.0,经济学院,2010
200900130943,陈琳,男,23.0,32699.0,计算机科学与技术学院,2011
200900133179,柴爱国,女,23.0,32722.0,软件学院,2007
200900133180,李高福,男,18.0,34614.0,软件学院,2010
200900133181,成志富,男,20.0,33800.0,环境科学与工程学院,2005
200900133182,高向东,男,23.0,32651.0,信息科学与工程学院,2006
200900133183,李才元,,19.0,34248.0,历史文化学院,2010
200900133184,杜金文,,21.0,33599.0,外国语学院,2007
200900133185,李宏勇,男,18.0,34498.0,,2006
200900133186,范俊才,女,24.0,32258.0,管理学院,2008
200900133187,韩瑞平,女,18.0,34614.0,,2007
200900133188,靳支平,男,23.0,32546.0,,2006
200900133189,李盼盼,,19.0,34222.0,公共卫生学院,2005
200900133190,白明明,男,20.0,33915.0,艺术学院,2011
200900133191,藏继岩,女,22.0,33041.0,管理学院,2005
200900133192,冯志红,男,21.0,33491.0,医学院,2011
200900133193,曹庆彪,男,18.0,34601.0,环境科学与工程学院,2008
200900133194,贾银毛,女,20.0,33767.0,信息科学与工程学院,2004
200900133195,胡建瑞,男,24.0,32247.0,化学与化工学院,2005
200900133196,梁光新,男,20.0,33672.0,化学与化工学院,2010
200900133197,陈松林,女,19.0,34227.0,经济学院,2004
200900133198,陈志刚,男,21.0,33579.0,历史文化学院,2004
200900133199,李建国,男,19.0,34139.0,环境科学与工程学院,2010
200900133200,高建国,男,18.0,34519.0,数学学院,2007
200900133201,郝新星,男,21.0,33405.0,法学院,2006
200900133202,李玉庆,女,24.0,32165.0,环境科学与工程学院,2007
200900133203,刘建明,男,24.0,32407.0,艺术学院,2009
200900133204,陈俊姣,男,22.0,33050.0,公共卫生学院,2011
200900133205,李晓东,男,22.0,33052.0,信息科学与工程学院,2008
200900133206,李元明,男,19.0,34301.0,环境科学与工程学院,2004
200900133207,高伟,,24.0,32480.0,历史文化学院,2011
200900133208,荆晓乐,男,24.0,32275.0,历史文化学院,2006
200900133209,陈德胜,男,19.0,34142.0,计算机科学与技术学院,2005
200900133210,焦显福,女,22.0,33005.0,数学学院,2005
200900133211,梁海东,男,18.0,34380.0,医学院,2004
200900133212,高福连,女,21.0,33546.0,物理学院,2006
200900133213,贺永生,男,21.0,33520.0,外国语学院,2005
200900133214,李根顺,女,24.0,32221.0,医学院,2006
200900133215,弓俊奇,,18.0,34450.0,数学学院,2006
200900133216,韩军禅,女,18.0,34466.0,历史文化学院,2008
200900133217,李方方,男,20.0,33697.0,历史文化学院,2007
200900133218,李建波,男,23.0,32677.0,经济学院,2006
200900133219,李晓天,男,20.0,33714.0,化学与化工学院,2010
200900133220,贾旭艳,,19.0,33995.0,生命科学学院,2008
200900133221,亢培珍,男,22.0,33169.0,,2008
200900133222,邓志坚,男,20.0,33651.0,历史文化学院,2005
200900133223,高森,男,24.0,32269.0,哲学与社会发展学院,2006
200900133224,李怀大,,19.0,34077.0,法学院,2010
200900133225,李万新,男,22.0,33104.0,哲学与社会发展学院,2008
200900133226,郭晶,,23.0,32661.0,医学院,2005
200900133227,李伏生,,22.0,32952.0,哲学与社会发展学院,2009
200900133228,刘凤梅,男,22.0,33179.0,历史文化学院,2011
200900133229,陈先文,男,21.0,33392.0,计算机科学与技术学院,2008
200900133230,崔王泽,女,20.0,33674.0,计算机科学与技术学院,2005
200900133231,安建军,,21.0,33477.0,马克思主义学院,2011
200900133232,陈光根,,21.0,33461.0,,2009
200900133233,陈峰,女,18.0,34409.0,生命科学学院,2008
200900133234,陈桂胜,,23.0,32521.0,软件学院,2005
200900133235,梁拉春,,21.0,33397.0,法学院,2005
200900133236,郭荣茂,男,18.0,34584.0,法学院,2007
200900133237,梁五星,女,21.0,33476.0,环境科学与工程学院,2011
200900133238,安红军,女,24.0,32428.0,计算机科学与技术学院,2008
200900133239,丁增强,女,22.0,33159.0,法学院,2005
200900133240,白龙,女,24.0,32178.0,公共卫生学院,2011
200900133241,胡晋平,女,19.0,34053.0,数学学院,2007
200900133242,白小兰,男,21.0,33507.0,公共卫生学院,2011
200900133243,康云杰,,24.0,32250.0,公共卫生学院,2010
200900133244,常红,女,19.0,34288.0,数学学院,2009
200900133246,郝靖,男,23.0,32710.0,计算机科学与技术学院,2011
200900133247,姜雪琳,女,24.0,32178.0,软件学院,2007
200900133249,冷平,女,23.0,32727.0,物理学院,2010
200900133250,刘慧军,女,19.0,34253.0,软件学院,2011
200900133251,郭继勇,男,24.0,32308.0,环境科学与工程学院,2006
200900133252,李建明,男,22.0,33149.0,国际教育学院,2011
200900133253,雷红霞,男,19.0,34066.0,医学院,2010
200900133254,李柱龙,男,22.0,32966.0,经济学院,2010
200900133256,李启龙,男,24.0,32267.0,马克思主义学院,2008
200900133257,边世元,男,24.0,32378.0,医学院,2009
200900133258,李志明,女,19.0,34124.0,物理学院,2008
200900133259,崔海生,女,23.0,32590.0,公共卫生学院,2004
200900133260,李经彪,男,20.0,33783.0,医学院,2011
200900133262,樊玉平,女,21.0,33587.0,软件学院,2007
200900133263,和宝岭,女,24.0,32458.0,物理学院,2011
200900133264,李和庆,男,20.0,33750.0,数学学院,2009
200900133265,黄丽华,男,23.0,32815.0,管理学院,2009
200900133266,李春梅,女,18.0,34591.0,历史文化学院,2009
200900133268,胡峥嵘,男,23.0,32789.0,,2007
200900133269,曹一,女,18.0,34338.0,公共卫生学院,2006
200900133270,郭建平,男,21.0,33416.0,生命科学学院,2005
200900133271,陈广祥,男,23.0,32854.0,经济学院,2010
200900133273,李东方,男,23.0,32859.0,外国语学院,2010
200900133274,郭文渊,男,21.0,33340.0,公共卫生学院,2010
200900133275,冯慧龙,男,21.0,33263.0,管理学院,2007
200900133276,廖辉芳,男,18.0,34543.0,艺术学院,2008
200900133277,曹金贵,女,21.0,33504.0,国际教育学院,2008
200900133278,候艳婷,女,20.0,33812.0,数学学院,2006
200900133280,郎建成,男,24.0,32328.0,物理学院,2009
200900133281,曹慧斌,女,18.0,34634.0,法学院,2009
200900133282,刘焕冉,男,18.0,34597.0,计算机科学与技术学院,2007
200900133284,刘国武,男,19.0,34225.0,法学院,2007
200900133285,郭金礼,女,22.0,33112.0,医学院,2005
200900133286,胡运洪,男,21.0,33370.0,生命科学学院,2005
200900133287,郝元月,男,19.0,34206.0,环境科学与工程学院,2008
200900133289,曹利红,女,20.0,33928.0,计算机科学与技术学院,2009
200900133290,段玉刚,女,23.0,32713.0,生命科学学院,2006
200900133291,贺强强,男,22.0,33090.0,公共卫生学院,2008
200900133293,段高霞,男,24.0,32462.0,艺术学院,2011
200900133294,安风莲,男,21.0,33312.0,经济学院,2005
200900133295,程莉萍,女,22.0,32931.0,马克思主义学院,2008
200900133296,白黎明,男,21.0,33416.0,化学与化工学院,2010
